#OTU ID	taxonomy	16S-even	16s-mock-even-insilico-v2	16s-mock-staggered-insilico-v2	16S-stag	18S-stag	BLANK	F059	F067	F075	F076	F080	F095	F096	F100	F104	F105	F106	F107	F109	F111	F135	F141	F143	F145	F60	F69	F78	F79	F87	unknown
93f178a72eea5198a7d679b5c07cfd6a	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae; D_5__Prochlorococcus MIT9313	0.0	0.0	0.0	0.0	0.0	0.0	0.007046211040504906	0.00785278604472994	0.00690220927272213	0.0	0.006852319969916644	0.007330543933054393	0.009355112431056427	0.0076465590484282074	0.0	0.0	0.00573251352225972	0.0	0.0061786237188872625	0.0	0.0	0.0068630063965884865	0.0	0.0	0.006850549846764017	0.00812815943557479	0.009384666468604183	0.0	0.006622929037080098	0.0
ef04494de44f4f7489ba0338581a9e4c	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0018444069799276647	0.0017827150307923505	0.0033379536646770953	0.00328263130525221	0.0030710092548102033	0.0018744769874476988	0.0	0.0019371282922684792	0.002724146150440971	0.008126447523465117	0.005778743470019879	0.006964147536755223	0.0021669106881405564	0.004712106807754309	0.008782661889364676	0.00623001066098081	0.0	0.009255612445844821	0.003716492629418535	0.003454922355166018	0.0005417591443700739	0.0	0.0012872150479591414	0.0
12265c6aca2928c2bc9fe71988816516	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Nostocales; D_4__Phormidiaceae; D_5__Trichodesmium IMS101; Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0007925186241876684	0.0	0.0006223303442618313	0.0010075403016120644	0.0037813107151064406	0.001305439330543933	0.0007636826474331777	0.0013593882752761257	0.005448292300881942	0.006501158018772094	0.002288382414127872	0.0006018399105837848	0.0023718887262079063	0.0007440168643822594	0.00017477934108188413	0.0	0.008491182233834096	0.0	0.0	0.001745644979452304	0.00031456982576326875	0.0	0.0012041689158327452	0.0
12410564eef73c3c877af2b6ea638ba2	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae; D_5__Prochlorococcus MIT9313; Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0011239355033934206	0.0020479123081003033	0.0016689768323385477	0.0	0.0015041677982743852	0.004150627615062762	0.002566822231650403	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002752774622039675	0.005530383795309168	0.008273459612453734	0.0	0.0012203408633911607	0.0	0.0020796560703238323	0.0	0.003114229954739858	0.0
0b88d6ab6558fa083b79a2c5d6d208e0	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae; D_5__Synechococcus CC9902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003451104636361065	0.0	0.007980445818622433	0.0027447698744769876	0.0	0.0	0.0035754418224537747	0.008085815285847791	0.004438074984975267	0.0	0.0	0.002480056214607531	0.0	0.0018323560767590618	0.0	0.0	0.00421572298262401	0.003927701203767684	0.0011708987958966113	0.0	0.005833990781879334	0.0
5cadb906e927ec37f15cd2b07b7d9da3	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae; D_5__Prochlorococcus MIT9313	0.0	0.0	0.0	0.0	0.0	0.0	0.005230622919638612	0.0066446651147714884	0.003705694322649996	0.006045241809672387	0.006685190214552823	0.007665271966527196	0.007085277895630038	0.005063721325403568	0.007831920182517792	0.0046320750883751165	0.006795802320743377	0.005717479150545955	0.006969253294289898	0.007068160211631464	0.006292056278947828	0.005930170575692964	0.0	0.0	0.004645615786773169	0.0036731279775975563	0.006885583963929327	0.0	0.005086575592741768	0.0
912dc151e3ecdf57069e8103e82ca984	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae; D_5__Prochlorococcus MIT9313	0.0	0.0	0.0	0.0	0.0	0.0	0.006196054698194498	0.006453133747826856	0.005289807926225566	0.007247789911596464	0.005473499488165124	0.007799163179916318	0.0070640644887568944	0.007578589634664401	0.006061225184731161	0.0	0.005085294253617493	0.005760467715587653	0.007701317715959005	0.007274831562848758	0.0	0.005963486140724947	0.0	0.0	0.006531597121104963	0.00763719678510383	0.006745775152478985	0.0	0.004899721795457376	0.0
31f1c6b0fc2ac518e94e7cadfe7f28a1	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae; D_5__Prochlorococcus MIT9313	0.0	0.0	0.0	0.0	0.0	0.0	0.004438104295450943	0.0046704187170345055	0.00545953438375152	0.004355174206968278	0.00499300144149414	0.006326359832635983	0.004645736105218498	0.00411214953271028	0.0037457009568563353	0.0033724757222380235	0.0034903610558920067	0.004169890809044794	0.00404099560761347	0.0040507584838589674	0.004587957703399459	0.005463752665245202	0.0	0.0	0.0045346757082830634	0.005036913117794669	0.004788451792174202	0.0	0.0056471369845949426	0.0
9599594fb6cc1783dfe4aa837ab1c78e	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae; D_5__Prochlorococcus MIT9313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005153733528550512	0.0	0.0	0.0	0.0	0.0	0.003688757609796009	0.0	0.0	0.0	0.0	0.0
9bd851f67c83e3d109743f07a3db3320	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Synechococcales; D_4__Cyanobiaceae; Ambiguous_taxa; Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.001195982651046845	0.0010018563809411558	0.0013012361743656475	0.0008775351014040562	0.0015250590176948628	0.0019079497907949791	0.0012728044123886295	0.004791843670348343	0.0012939694214594614	0.0035756369103246517	0.0021265775969673156	0.0	0.0	0.0012400281073037655	0.0036266713274490953	0.0028651385927505333	0.004136729806226867	0.0035447026388341868	0.0014006184909375824	0.0018729315925373677	0.0	0.0	0.0021591994352863015	0.0
